l_entity_id,r_business_id,_sim_score
17298,32203,1.0
84482,32204,1.0
10693,32246,1.0
51019,32246,1.0
73186,32246,1.0
81401,32246,1.0
74116,32252,1.0
72880,32263,1.0
77820,32263,1.0
71320,32280,1.0
34390,32311,1.0
69402,32312,1.0
88106,32328,1.0
74736,32349,1.0
72085,32369,1.0
33881,32383,1.0
60989,32385,1.0
59314,32399,1.0
86982,32444,1.0
77317,32459,1.0
17128,32470,1.0
25305,32485,1.0
79940,32485,1.0
54345,32493,1.0
93835,32513,1.0
35923,32543,1.0
5765,32547,1.0
29202,32559,1.0
87960,32561,1.0
19030,32573,1.0
55283,32573,1.0
19030,32574,1.0
55283,32574,1.0
26792,32596,1.0
34685,32596,1.0
77796,32612,1.0
74600,32620,1.0
66527,32648,1.0
42677,32676,1.0
69631,32697,1.0
3564,32698,0.8
10382,32698,0.8
18548,32698,0.8
34699,32698,0.8
39020,32698,0.8
57474,32698,0.8
64312,32698,0.8
67559,32698,0.8
78120,32698,0.8
89788,32702,1.0
52331,32726,1.0
66260,32727,1.0
33405,32740,1.0
58943,32740,1.0
10480,32741,1.0
17899,32741,1.0
30143,32751,1.0
56082,32769,1.0
52232,32774,1.0
39783,32782,1.0
94299,32795,1.0
94299,32796,1.0
47233,32797,1.0
1901,32835,1.0
7969,32835,1.0
13322,32835,1.0
15401,32835,1.0
18773,32835,0.8
19292,32835,1.0
19965,32835,1.0
20807,32835,1.0
26915,32835,1.0
30578,32835,1.0
31652,32835,1.0
37164,32835,1.0
39448,32835,1.0
40218,32835,1.0
40358,32835,1.0
43437,32835,1.0
48280,32835,1.0
48553,32835,1.0
49745,32835,1.0
51378,32835,1.0
52100,32835,1.0
54515,32835,1.0
56403,32835,1.0
62358,32835,1.0
67189,32835,1.0
76345,32835,1.0
76414,32835,1.0
77369,32835,1.0
80586,32835,1.0
82281,32835,1.0
83796,32835,1.0
88423,32835,1.0
90290,32835,1.0
91747,32835,1.0
18220,32853,1.0
62124,32875,1.0
41802,32880,1.0
83383,32883,1.0
45219,32912,1.0
77812,32939,1.0
30500,32953,1.0
34800,32953,1.0
2040,32969,1.0
26226,33007,1.0
66898,33021,1.0
56045,33023,1.0
56045,33024,1.0
26873,33030,1.0
36796,33039,1.0
72985,33049,1.0
93775,33084,1.0
2638,33095,1.0
7777,33106,1.0
40711,33106,1.0
34948,33123,1.0
78182,33123,1.0
85687,33123,1.0
36117,33155,1.0
56727,33181,1.0
88141,33189,1.0
63956,33191,1.0
84266,33227,1.0
4384,33230,1.0
66449,33235,1.0
1967,33236,1.0
67207,33249,1.0
6553,33253,1.0
20931,33253,1.0
53425,33253,1.0
41498,33261,1.0
70542,33271,1.0
47556,33272,1.0
20456,33282,1.0
53615,33294,1.0
81509,33306,1.0
92335,33318,0.8
43599,33322,1.0
3462,33326,1.0
3462,33327,1.0
34274,33333,1.0
76140,33349,1.0
9481,33422,1.0
16135,33422,1.0
89845,33465,1.0
24225,33469,1.0
85595,33482,1.0
78393,33490,1.0
17062,33497,1.0
72613,33497,1.0
85724,33515,1.0
32319,33521,1.0
41565,33532,1.0
45474,33534,1.0
21581,33552,1.0
43742,33552,1.0
87590,33557,1.0
2367,33595,1.0
79777,33597,1.0
29730,33605,1.0
32638,33620,1.0
59888,33620,1.0
74100,33625,1.0
5788,33632,1.0
50733,33632,1.0
68241,33632,1.0
32356,33692,1.0
15616,33745,1.0
29896,33745,1.0
34771,33745,1.0
53637,33745,1.0
57212,33745,1.0
81674,33745,1.0
66709,33750,1.0
75110,33750,1.0
17433,33753,1.0
20565,33753,1.0
38312,33769,1.0
51703,33774,1.0
27612,33795,1.0
40097,33795,1.0
19749,33806,1.0
56207,33839,1.0
79836,33839,1.0
88739,33839,1.0
3723,33841,0.8
84177,33841,0.8
6694,33897,1.0
81509,33906,1.0
32452,33956,1.0
38957,33989,1.0
28493,33996,1.0
79184,34003,1.0
1171,34023,1.0
82501,34023,1.0
40570,34027,1.0
17992,34032,1.0
17992,34033,1.0
23766,34066,1.0
81673,34066,1.0
622,34070,1.0
497,34071,1.0
3044,34071,1.0
3690,34071,1.0
4837,34071,1.0
5958,34071,1.0
10937,34071,1.0
11091,34071,1.0
21346,34071,1.0
22961,34071,1.0
26657,34071,1.0
27851,34071,1.0
28585,34071,1.0
30898,34071,1.0
33884,34071,1.0
34744,34071,1.0
35456,34071,1.0
38140,34071,1.0
39443,34071,1.0
39704,34071,1.0
42530,34071,1.0
46679,34071,1.0
47033,34071,1.0
48379,34071,1.0
48974,34071,1.0
50183,34071,1.0
50200,34071,1.0
50599,34071,1.0
52200,34071,1.0
54813,34071,1.0
55496,34071,1.0
58279,34071,1.0
59717,34071,1.0
64332,34071,1.0
66533,34071,1.0
72773,34071,1.0
74043,34071,1.0
75169,34071,1.0
75945,34071,1.0
81776,34071,1.0
89023,34071,1.0
90556,34071,1.0
91386,34071,1.0
27262,34085,1.0
55487,34085,1.0
90051,34085,1.0
27262,34086,1.0
55487,34086,1.0
90051,34086,1.0
21450,34100,1.0
62078,34100,1.0
21450,34101,1.0
62078,34101,1.0
44,34106,1.0
88832,34106,1.0
47865,34128,1.0
3895,34150,1.0
49209,34150,1.0
64899,34150,1.0
2367,34170,1.0
19739,34189,1.0
10316,34190,1.0
25358,34199,1.0
3227,34200,1.0
26095,34200,1.0
32170,34200,1.0
32808,34200,1.0
84154,34200,1.0
8221,34216,1.0
18651,34229,1.0
64214,34229,1.0
18651,34230,1.0
64214,34230,1.0
71580,34241,1.0
45657,34266,1.0
85337,34269,1.0
990,34277,1.0
18122,34279,1.0
79100,34279,1.0
24706,34281,1.0
67253,34329,1.0
8605,34334,1.0
1579,34336,1.0
89086,34338,1.0
32638,34340,1.0
59888,34340,1.0
17298,34383,1.0
71862,34392,1.0
8605,34421,1.0
5213,34424,1.0
70107,34424,1.0
46114,34434,1.0
1075,34456,1.0
38647,34484,1.0
82853,34494,1.0
59971,34535,1.0
85684,34538,1.0
20586,34577,1.0
52618,34663,1.0
17022,34682,1.0
56943,34684,1.0
86429,34684,1.0
90569,34684,1.0
43604,34703,0.8
80004,34726,1.0
51817,34743,1.0
17128,34745,1.0
59300,34781,0.8
45175,34796,1.0
54418,34796,1.0
74832,34802,1.0
27965,34852,1.0
19824,34888,1.0
25307,34895,1.0
32057,34895,1.0
48354,34895,1.0
74222,34895,1.0
9802,34917,1.0
19200,34917,1.0
39586,34917,1.0
9802,34918,1.0
19200,34918,1.0
39586,34918,1.0
87791,34942,1.0
22548,34956,1.0
22548,34958,1.0
20586,34990,1.0
31165,35007,1.0
22920,35014,1.0
17433,35067,1.0
20565,35067,1.0
34274,35076,1.0
12999,35086,1.0
19636,35086,1.0
30049,35086,1.0
65000,35086,1.0
80426,35086,1.0
86455,35094,1.0
45291,35137,1.0
82678,35172,1.0
65896,35192,1.0
81558,35197,1.0
23293,35198,1.0
53673,35240,1.0
65660,35249,1.0
68354,35249,1.0
4531,35251,1.0
72851,35258,1.0
92422,35258,1.0
38236,35278,1.0
497,35283,1.0
3044,35283,1.0
3690,35283,1.0
4837,35283,1.0
5958,35283,1.0
10937,35283,1.0
11091,35283,1.0
21346,35283,1.0
22961,35283,1.0
26657,35283,1.0
27851,35283,1.0
28585,35283,1.0
30898,35283,1.0
33884,35283,1.0
34744,35283,1.0
35456,35283,1.0
38140,35283,1.0
39443,35283,1.0
39704,35283,1.0
42530,35283,1.0
46679,35283,1.0
47033,35283,1.0
48379,35283,1.0
48974,35283,1.0
50183,35283,1.0
50200,35283,1.0
50599,35283,1.0
52200,35283,1.0
54813,35283,1.0
55496,35283,1.0
58279,35283,1.0
59717,35283,1.0
64332,35283,1.0
66533,35283,1.0
72773,35283,1.0
74043,35283,1.0
75169,35283,1.0
75945,35283,1.0
81776,35283,1.0
89023,35283,1.0
90556,35283,1.0
91386,35283,1.0
58102,35299,1.0
16761,35301,1.0
21623,35301,1.0
73001,35301,1.0
32431,35343,1.0
32431,35344,1.0
39508,35350,1.0
85263,35350,1.0
2959,35356,1.0
32020,35365,1.0
57303,35384,1.0
51157,35390,1.0
50745,35397,1.0
50745,35398,1.0
31342,35410,1.0
55965,35420,1.0
23936,35437,1.0
23936,35438,1.0
45291,35454,1.0
57873,35514,1.0
91576,35575,1.0
50270,35584,1.0
39794,35591,1.0
33548,35612,1.0
85337,35614,1.0
25211,35618,1.0
87901,35618,1.0
497,35694,1.0
3044,35694,1.0
3690,35694,1.0
4837,35694,1.0
5958,35694,1.0
10937,35694,1.0
11091,35694,1.0
21346,35694,1.0
22961,35694,1.0
26657,35694,1.0
27851,35694,1.0
28585,35694,1.0
30898,35694,1.0
33884,35694,1.0
34744,35694,1.0
35456,35694,1.0
38140,35694,1.0
39443,35694,1.0
39704,35694,1.0
42530,35694,1.0
46679,35694,1.0
47033,35694,1.0
48379,35694,1.0
48974,35694,1.0
50183,35694,1.0
50200,35694,1.0
50599,35694,1.0
52200,35694,1.0
54813,35694,1.0
55496,35694,1.0
58279,35694,1.0
59717,35694,1.0
64332,35694,1.0
66533,35694,1.0
72773,35694,1.0
74043,35694,1.0
75169,35694,1.0
75945,35694,1.0
81776,35694,1.0
89023,35694,1.0
90556,35694,1.0
91386,35694,1.0
25333,35701,0.8
37664,35701,0.8
16938,35794,1.0
66010,35852,1.0
1078,35857,1.0
50360,35857,1.0
86335,35857,1.0
29922,35885,1.0
19819,35891,1.0
18065,35900,1.0
36696,35913,1.0
87231,35915,1.0
48698,35930,1.0
55999,35934,0.8
71151,35934,0.8
77737,35934,0.8
86334,35934,0.8
87605,35934,0.8
9666,35942,1.0
86499,35968,0.8
90150,35970,1.0
56207,35977,1.0
79836,35977,1.0
88739,35977,1.0
18869,35989,1.0
61319,35989,1.0
13025,36007,1.0
67296,36007,1.0
33894,36020,1.0
52296,36020,1.0
89921,36020,1.0
19882,36069,1.0
1181,36077,1.0
7602,36077,1.0
10497,36077,1.0
11467,36077,1.0
13026,36077,1.0
13750,36077,1.0
23200,36077,1.0
23750,36077,1.0
24777,36077,1.0
27749,36077,1.0
29720,36077,1.0
45516,36077,1.0
56021,36077,1.0
62359,36077,1.0
63288,36077,1.0
66383,36077,1.0
67002,36077,1.0
67698,36077,1.0
70576,36077,1.0
74878,36077,1.0
78498,36077,1.0
80364,36077,1.0
85886,36077,1.0
87401,36077,1.0
94350,36077,1.0
12999,36087,1.0
19636,36087,1.0
30049,36087,1.0
65000,36087,1.0
80426,36087,1.0
71079,36089,1.0
7240,36094,1.0
48597,36094,1.0
68837,36094,1.0
30686,36102,1.0
65428,36102,1.0
10996,36126,0.8
11433,36126,1.0
78005,36126,1.0
78468,36126,1.0
59151,36145,0.8
1041,36155,1.0
58489,36156,0.8
59049,36167,1.0
3783,36187,1.0
79773,36218,1.0
85824,36218,1.0
93274,36220,1.0
66707,36223,0.8571428571428571
93051,36237,1.0
92335,36272,1.0
92667,36282,1.0
11905,36292,1.0
51917,36292,1.0
92176,36322,1.0
57826,36338,1.0
14723,36339,1.0
24087,36357,1.0
1181,36362,0.8
7602,36362,0.8
10497,36362,0.8
11467,36362,0.8
13026,36362,0.8
13750,36362,0.8
23200,36362,0.8
23750,36362,0.8
24777,36362,0.8
27749,36362,0.8
29720,36362,0.8
45516,36362,0.8
56021,36362,0.8
62359,36362,0.8
63288,36362,0.8
66383,36362,0.8
67002,36362,0.8
67698,36362,0.8
70576,36362,0.8
74878,36362,0.8
78498,36362,0.8
80364,36362,0.8
85886,36362,0.8
87401,36362,0.8
94350,36362,0.8
15595,36384,1.0
22377,36384,1.0
52627,36402,1.0
497,36444,1.0
3044,36444,1.0
3690,36444,1.0
4837,36444,1.0
5958,36444,1.0
10937,36444,1.0
11091,36444,1.0
21346,36444,1.0
22961,36444,1.0
26657,36444,1.0
27851,36444,1.0
28585,36444,1.0
30898,36444,1.0
33884,36444,1.0
34744,36444,1.0
35456,36444,1.0
38140,36444,1.0
39443,36444,1.0
39704,36444,1.0
42530,36444,1.0
46679,36444,1.0
47033,36444,1.0
48379,36444,1.0
48974,36444,1.0
50183,36444,1.0
50200,36444,1.0
50599,36444,1.0
52200,36444,1.0
54813,36444,1.0
55496,36444,1.0
58279,36444,1.0
59717,36444,1.0
64332,36444,1.0
66533,36444,1.0
72773,36444,1.0
74043,36444,1.0
75169,36444,1.0
75945,36444,1.0
81776,36444,1.0
89023,36444,1.0
90556,36444,1.0
91386,36444,1.0
18699,36492,0.8
24297,36530,1.0
80532,36530,1.0
84608,36530,1.0
16694,36549,1.0
14473,36561,1.0
74317,36561,1.0
12651,36562,1.0
44226,36562,1.0
35976,36565,1.0
50985,36565,1.0
67268,36565,1.0
36082,36567,1.0
7733,36583,1.0
78015,36587,1.0
59384,36612,1.0
27776,36614,1.0
86906,36635,1.0
45086,36667,1.0
81033,36688,1.0
56832,36695,1.0
63279,36695,1.0
20765,36707,1.0
42987,36707,1.0
58314,36712,1.0
60511,36712,1.0
46377,36716,1.0
54766,36716,1.0
46377,36717,1.0
54766,36717,1.0
52448,36728,1.0
5741,36758,1.0
22360,36761,1.0
56153,36774,1.0
39450,36782,1.0
51828,36782,1.0
90511,36782,1.0
7746,36783,1.0
86487,36800,1.0
69128,36804,1.0
74214,36813,1.0
72690,36818,1.0
38470,36830,1.0
47832,36839,1.0
58314,36842,1.0
60511,36842,1.0
13372,36844,1.0
68,36862,1.0
8947,36871,1.0
5052,36873,1.0
31365,36873,1.0
91666,36873,1.0
5167,36885,1.0
62841,36886,1.0
62841,36887,1.0
68576,36903,1.0
25272,36911,1.0
50757,36924,1.0
93439,36928,1.0
15288,36929,1.0
16464,36933,1.0
56750,36934,1.0
58617,36934,1.0
71609,36934,1.0
89425,36939,1.0
18996,36943,1.0
81867,36951,1.0
86483,36951,1.0
5577,36971,1.0
75451,36975,1.0
21072,36976,1.0
21072,36977,1.0
54100,36984,1.0
2555,36990,1.0
26304,36990,1.0
55371,36990,1.0
52572,37013,1.0
90898,37024,1.0
77633,37034,1.0
53195,37035,1.0
87707,37043,1.0
34730,37050,1.0
38841,37054,1.0
72323,37069,1.0
92430,37075,1.0
3305,37081,1.0
50373,37081,1.0
48770,37091,1.0
73645,37098,1.0
36441,37104,1.0
27588,37107,1.0
59384,37113,1.0
31657,37126,1.0
378,37129,1.0
378,37130,1.0
81141,37147,1.0
23192,37157,1.0
58000,37182,1.0
14093,37197,1.0
16908,37197,1.0
74747,37216,1.0
30445,37223,1.0
70112,37245,1.0
19720,37252,1.0
39916,37252,1.0
60293,37252,1.0
82380,37252,1.0
51055,37278,1.0
68114,37279,1.0
77931,37285,1.0
6849,37316,1.0
62974,37320,1.0
15702,37335,1.0
8838,37366,1.0
52226,37366,1.0
73573,37366,0.8
94301,37366,1.0
31576,37370,1.0
35822,37370,1.0
36258,37373,0.8
45316,37378,1.0
5038,37384,1.0
58151,37390,1.0
26154,37394,1.0
26154,37395,1.0
36325,37397,1.0
14008,37399,1.0
47832,37422,1.0
60271,37427,1.0
80326,37435,1.0
16356,37442,1.0
19826,37442,1.0
58985,37442,1.0
61186,37442,1.0
93787,37452,1.0
48580,37457,1.0
62974,37481,1.0
38127,37503,1.0
19860,37512,1.0
38686,37525,1.0
26686,37529,1.0
10349,37535,1.0
27114,37535,1.0
69649,37535,1.0
84796,37535,1.0
26183,37546,1.0
22002,37563,1.0
61232,37567,1.0
75820,37570,1.0
73466,37573,1.0
76108,37573,1.0
13740,37592,1.0
30901,37592,1.0
14602,37594,1.0
25746,37594,1.0
39446,37594,1.0
50163,37603,1.0
13539,37609,1.0
87775,37615,1.0
62462,37617,1.0
5233,37625,1.0
12704,37626,1.0
19392,37626,1.0
43775,37626,1.0
59807,37626,1.0
76725,37627,1.0
37153,37645,1.0
87965,37645,1.0
37153,37646,1.0
87965,37646,1.0
78998,37648,1.0
61111,37651,1.0
72375,37651,1.0
11359,37702,1.0
544,37714,1.0
46010,37714,1.0
68775,37714,1.0
77931,37717,1.0
71808,37730,1.0
51153,37751,1.0
8803,37757,1.0
36318,37757,1.0
43606,37763,1.0
69591,37763,1.0
53836,37768,1.0
24233,37777,0.8
52203,37777,0.8
82555,37777,0.8
85866,37777,0.8
31098,37783,1.0
89362,37802,1.0
36741,37803,1.0
26616,37807,1.0
87651,37824,1.0
79238,37836,1.0
58314,37838,1.0
60511,37838,1.0
23469,37845,1.0
76016,37850,1.0
76016,37851,1.0
43702,37857,1.0
64943,37863,1.0
66563,37866,1.0
45079,37868,1.0
20532,37900,1.0
71539,37906,1.0
79456,37929,1.0
19652,37933,1.0
60695,37933,1.0
3429,37949,1.0
9885,37964,1.0
28631,37964,1.0
77504,37964,1.0
84945,37964,1.0
72761,37981,1.0
8745,37984,1.0
10943,37984,1.0
70088,37990,1.0
87142,37990,1.0
33659,37995,1.0
86888,37998,1.0
45203,38012,1.0
71695,38020,1.0
69738,38023,1.0
73488,38030,1.0
73488,38031,1.0
41477,38033,1.0
88166,38047,1.0
55995,38065,1.0
66871,38066,1.0
17168,38069,1.0
55671,38075,1.0
30228,38088,1.0
35976,38096,1.0
50985,38096,1.0
67268,38096,1.0
35976,38097,1.0
50985,38097,1.0
67268,38097,1.0
38267,38103,1.0
68098,38103,1.0
28766,38115,1.0
52329,38136,1.0
71103,38146,1.0
54763,38156,1.0
39797,38173,1.0
65429,38173,1.0
92213,38173,1.0
51022,38175,1.0
86361,38175,1.0
13656,38177,1.0
3856,38182,1.0
89780,38182,1.0
62778,38193,1.0
9417,38216,1.0
22554,38216,1.0
65534,38216,1.0
61958,38217,1.0
94373,38217,1.0
20765,38230,1.0
42987,38230,1.0
1966,38249,1.0
6701,38249,1.0
21145,38249,1.0
67873,38249,1.0
74795,38249,1.0
42616,38250,1.0
19490,38253,1.0
45717,38253,1.0
87069,38253,1.0
52448,38256,1.0
19086,38258,1.0
91282,38281,1.0
28835,38301,1.0
51069,38301,1.0
60332,38314,1.0
50212,38331,1.0
32302,38343,1.0
55505,38343,1.0
6574,38345,1.0
43999,38360,1.0
3926,38416,1.0
50212,38418,1.0
85877,38455,1.0
50940,38458,1.0
65130,38466,1.0
37079,38481,1.0
44770,38481,1.0
80396,38481,1.0
72271,38508,1.0
23580,38509,1.0
46741,38509,1.0
71877,38509,1.0
72725,38509,1.0
55995,38518,1.0
43429,38525,1.0
52737,38537,1.0
52787,38548,1.0
30127,38557,1.0
69996,38557,1.0
24840,38562,1.0
64881,38573,1.0
77000,38573,1.0
85630,38583,1.0
94049,38593,1.0
25662,38606,1.0
25662,38607,1.0
88394,38630,1.0
58047,38635,1.0
58047,38636,1.0
37227,38642,1.0
59751,38642,1.0
43080,38685,1.0
43080,38688,1.0
53144,38702,1.0
55732,38702,1.0
76104,38705,1.0
58765,38710,1.0
58765,38711,1.0
87162,38725,1.0
82829,38744,1.0
10288,38788,1.0
82358,38799,1.0
47847,38810,1.0
7157,38812,1.0
93063,38822,1.0
17231,38823,1.0
51982,38839,1.0
9773,38862,1.0
52455,38862,1.0
72843,38863,1.0
72843,38864,1.0
31259,38865,1.0
82761,38865,1.0
7866,38877,1.0
73999,38877,1.0
77627,38882,1.0
76475,38884,1.0
76475,38885,1.0
84493,38895,1.0
51982,38898,1.0
4442,38899,1.0
37865,38920,1.0
68940,38920,1.0
1977,38930,1.0
81228,38932,1.0
55044,38937,1.0
60613,38939,1.0
34874,38942,1.0
10221,38948,1.0
57421,38973,1.0
93787,38975,1.0
5032,39021,1.0
7560,39026,1.0
47643,39026,1.0
88044,39043,1.0
80217,39051,1.0
65560,39057,1.0
52013,39059,1.0
12542,39070,1.0
90643,39070,1.0
78227,39083,1.0
27687,39096,1.0
75357,39096,1.0
16356,39097,1.0
19826,39097,1.0
58985,39097,1.0
61186,39097,1.0
39820,39112,1.0
35555,39129,1.0
47213,39132,1.0
78531,39133,1.0
36789,39134,1.0
40599,39150,1.0
52505,39177,1.0
28938,39202,1.0
41586,39216,1.0
72883,39219,1.0
60,39237,0.8
81098,39247,1.0
41215,39266,1.0
3609,39272,1.0
85829,39282,1.0
41752,39300,1.0
46564,39305,1.0
10908,39310,1.0
23706,39316,1.0
68742,39316,1.0
48829,39320,1.0
87460,39329,1.0
6160,39347,1.0
5176,39357,1.0
33467,39383,1.0
16963,39396,1.0
16963,39397,1.0
15803,39402,1.0
11423,39420,1.0
10483,39471,1.0
46231,39477,1.0
2654,39489,1.0
7029,39513,1.0
89532,39514,1.0
68138,39518,1.0
13176,39545,1.0
55749,39557,1.0
72174,39563,1.0
72174,39564,1.0
7539,39565,1.0
26164,39581,1.0
57964,39586,1.0
342,39622,1.0
1208,39622,1.0
43650,39622,1.0
45703,39622,1.0
49241,39622,1.0
31183,39626,1.0
48853,39652,1.0
80854,39654,1.0
26837,39657,1.0
5368,39659,1.0
84720,39695,1.0
81973,39712,1.0
49721,39716,1.0
35630,39733,1.0
23418,39748,1.0
43988,39765,1.0
6160,39771,0.8
94257,39806,1.0
7595,39816,1.0
84867,39836,1.0
2988,39846,1.0
47959,39846,1.0
2988,39847,1.0
47959,39847,1.0
13719,39853,1.0
68308,39867,1.0
54763,39879,1.0
77048,39880,1.0
14864,39882,1.0
78329,39882,1.0
28814,39892,1.0
71611,39892,1.0
16884,39897,1.0
78142,39908,1.0
71274,39924,1.0
7560,39934,1.0
47643,39934,1.0
11157,39936,1.0
45205,39936,1.0
10628,39959,1.0
50443,39968,1.0
1253,39978,1.0
30785,39982,1.0
30785,39983,1.0
40154,39985,1.0
42151,39985,1.0
42532,39985,1.0
82404,39985,1.0
88974,40004,1.0
51006,40038,1.0
57341,40057,1.0
78992,40057,1.0
92805,40059,1.0
51541,40110,1.0
2094,40121,1.0
17109,40121,1.0
53175,40121,1.0
75242,40121,1.0
81225,40122,1.0
17102,40143,1.0
77792,40148,1.0
51574,40150,1.0
6662,40153,1.0
7251,40166,1.0
7251,40167,1.0
52097,40184,1.0
52097,40185,1.0
56263,40186,1.0
49837,40189,1.0
7591,40201,1.0
33315,40201,1.0
396,40214,1.0
85465,40214,1.0
10254,40240,1.0
45898,40240,1.0
30853,40247,1.0
13485,40282,1.0
23013,40282,1.0
27012,40282,1.0
17492,40286,1.0
86852,40286,1.0
77264,40287,1.0
10246,40292,1.0
52135,40292,1.0
10211,40294,1.0
23036,40294,1.0
15321,40299,0.8
68126,40306,1.0
11833,40315,1.0
40970,40315,1.0
79096,40315,1.0
24571,40320,1.0
89453,40320,1.0
88446,40328,1.0
37869,40357,1.0
19077,40365,1.0
87103,40372,1.0
22685,40383,1.0
64133,40386,1.0
32540,40401,1.0
60397,40403,1.0
65472,40411,1.0
82897,40412,1.0
51306,40422,1.0
78998,40449,1.0
58308,40451,1.0
9927,40495,1.0
56364,40496,1.0
56364,40497,1.0
70515,40511,1.0
20859,40516,1.0
20859,40517,1.0
1962,40525,1.0
67228,40530,1.0
72023,40534,1.0
3421,40554,1.0
13431,40555,1.0
72675,40555,1.0
36482,40556,1.0
6752,40559,1.0
28661,40559,1.0
34568,40559,1.0
47594,40559,1.0
11576,40570,1.0
1514,40575,1.0
90325,40575,1.0
7862,40614,1.0
41302,40631,1.0
81228,40656,1.0
34525,40661,1.0
29026,40673,1.0
60382,40695,1.0
25082,40715,1.0
5959,40719,1.0
79399,40729,1.0
87411,40736,1.0
25082,40750,1.0
94113,40767,1.0
94113,40768,1.0
76866,40771,1.0
12627,40774,1.0
2887,40775,1.0
12542,40803,1.0
90643,40803,1.0
6312,40806,1.0
87660,40809,1.0
51910,40820,1.0
72772,40825,1.0
19581,40829,1.0
66828,40833,1.0
18932,40858,1.0
42020,40858,1.0
86727,40858,1.0
56843,40867,1.0
17676,40868,1.0
56363,40882,1.0
67648,40894,1.0
72783,40903,1.0
72783,40904,1.0
22928,40916,1.0
45566,40943,1.0
64292,40943,1.0
73889,40943,1.0
45933,40957,1.0
16373,41012,1.0
16373,41013,1.0
61843,41024,1.0
40765,41048,1.0
55701,41048,1.0
62420,41048,1.0
87660,41051,1.0
55890,41058,1.0
91839,41063,1.0
15335,41065,1.0
83993,41070,1.0
35555,41082,1.0
11708,41094,1.0
20859,41100,1.0
85454,41105,1.0
9430,41110,1.0
67251,41112,1.0
22681,41117,1.0
25266,41161,1.0
91440,41161,1.0
81619,41171,1.0
86302,41175,1.0
46223,41185,1.0
18932,41218,1.0
42020,41218,1.0
86727,41218,1.0
18932,41219,1.0
42020,41219,1.0
86727,41219,1.0
10621,41220,1.0
79976,41220,1.0
29558,41221,1.0
34472,41221,1.0
41240,41224,1.0
50064,41229,1.0
83857,41229,1.0
54025,41261,1.0
53007,41264,1.0
35564,41288,1.0
54338,41288,1.0
40594,41315,1.0
66563,41325,1.0
59200,41348,1.0
55890,41352,1.0
70192,41368,1.0
7322,41383,1.0
46997,41383,1.0
66334,41383,1.0
35702,41404,1.0
92979,41404,1.0
58152,41413,1.0
22899,41414,1.0
38172,41425,1.0
68258,41431,1.0
13255,41483,1.0
25315,41494,1.0
67894,41494,1.0
25315,41495,1.0
67894,41495,1.0
58188,41512,1.0
27525,41524,1.0
42171,41544,1.0
47761,41559,1.0
33608,41569,1.0
8943,41600,1.0
73142,41600,1.0
56369,41616,1.0
20203,41618,1.0
66521,41623,1.0
69001,41628,0.8
37918,41667,1.0
80255,41667,1.0
78027,41677,1.0
60264,41697,0.8
23320,41719,1.0
31100,41726,1.0
82122,41726,1.0
55570,41727,1.0
33681,41730,1.0
87014,41750,1.0
2967,41798,1.0
57068,41798,1.0
76932,41798,1.0
76913,41812,1.0
25081,41848,1.0
4900,41867,1.0
3472,41868,1.0
72023,41876,1.0
47832,41877,1.0
53824,41897,1.0
16808,41902,1.0
2992,41909,1.0
87383,41909,1.0
20671,41932,1.0
38537,41977,1.0
38537,41978,1.0
17102,42004,1.0
78883,42010,1.0
78883,42011,1.0
1791,42040,1.0
36683,42040,1.0
57955,42046,1.0
51153,42053,1.0
31236,42084,1.0
55421,42092,1.0
20671,42099,1.0
52790,42110,1.0
50680,42138,1.0
78053,42156,1.0
64129,42176,1.0
64129,42177,1.0
70266,42188,1.0
76835,42197,1.0
37720,42203,1.0
49410,42217,1.0
24740,42235,1.0
10305,42243,1.0
43179,42246,1.0
43562,42246,1.0
27818,42249,1.0
41083,42259,1.0
69105,42259,1.0
72864,42259,1.0
91602,42259,1.0
35068,42263,1.0
28808,42266,1.0
92145,42267,1.0
77669,42275,1.0
29679,42308,1.0
62446,42308,1.0
7034,42310,1.0
51910,42330,1.0
45048,42345,1.0
67900,42346,1.0
38147,42355,0.8
82816,42355,0.8
87586,42355,0.8
65055,42364,1.0
18274,42372,1.0
85180,42372,1.0
31231,42374,1.0
31231,42375,1.0
22438,42392,1.0
34027,42392,1.0
26158,42404,1.0
50118,42404,1.0
534,42420,1.0
44523,42421,1.0
25969,42431,1.0
20309,42442,1.0
42270,42442,1.0
43549,42442,1.0
84005,42442,1.0
44188,42449,1.0
2767,42454,1.0
27559,42454,1.0
77065,42454,1.0
79656,42464,1.0
83727,42465,1.0
45203,42479,1.0
37208,42496,1.0
81091,42505,1.0
58188,42516,1.0
31303,42518,1.0
17415,42529,1.0
67238,42549,1.0
7862,42552,1.0
40894,42561,1.0
75120,42589,1.0
18851,42595,1.0
82623,42606,1.0
9388,42635,1.0
60382,42637,1.0
37080,42650,1.0
73371,42650,1.0
15710,42651,1.0
51856,42663,1.0
80827,42665,1.0
80827,42666,1.0
7578,42668,1.0
91269,42688,1.0
77110,42699,1.0
17780,42702,1.0
76866,42729,1.0
44603,42734,0.8
39301,42741,1.0
38359,42768,1.0
70807,42777,1.0
68824,42792,1.0
56843,42815,1.0
55506,42832,1.0
14649,42840,1.0
83193,42858,1.0
77964,42881,1.0
70442,42929,1.0
83727,42948,1.0
14041,42953,1.0
55022,42955,0.8
5177,42986,1.0
76075,43002,1.0
76075,43003,1.0
89532,43015,1.0
